code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SH600362,江西铜业,120,0.8715106732348111,0.4376026272577997,0.9605911330049262,0.69376026272578,0.9605911330049262,0.0755336617405583,0.6551724137931034,0.3505747126436782,0.45648604269293924
SH600370,三房巷,123,0.22249589490968802,0.5394088669950738,0.09359605911330049,0.13957307060755336,0.09277504105090312,0.08210180623973727,0.5205254515599343,0.36535303776683087,0.30870279146141216
SH600375,汉马科技,125,0.0016420361247947454,0.004105090311986864,0.5977011494252874,0.1839080459770115,0.59688013136289,0.07389162561576355,0.9622331691297209,0.0755336617405583,0.5574712643678161
SH600531,豫光金铅,161,0.40435139573070605,0.5336617405582923,0.12397372742200329,0.07881773399014778,0.12233169129720854,0.07717569786535304,0.8801313628899836,0.2988505747126437,0.4523809523809524
SH600575,淮河能源,174,0.17610837438423646,0.2257799671592775,0.8596059113300493,0.90311986863711,0.8587848932676518,0.09441707717569786,0.4343185550082102,0.19458128078817735,0.23604269293924465
SH600676,交运股份,206,0.0755336617405583,0.07307060755336617,0.7298850574712644,0.1839080459770115,0.729064039408867,0.08702791461412152,0.34072249589490966,0.6551724137931034,0.7857142857142857
SH600713,南京医药,214,0.49835796387520526,0.5977011494252874,0.8177339901477833,0.5082101806239737,0.8169129720853858,0.09770114942528736,0.9417077175697866,0.32676518883415434,0.3862889983579639
SH600733,北汽蓝谷,224,0.007389162561576354,0.007389162561576354,0.8784893267651889,0.1839080459770115,0.8760262725779967,0.06321839080459771,0.8817733990147784,0.3078817733990148,0.5591133004926109
SH600768,宁波富邦,233,0.09646962233169129,0.11986863711001643,0.3136288998357964,0.6970443349753694,0.31198686371100165,0.0993431855500821,0.3341543513957307,0.7364532019704434,0.46469622331691296
SH600787,中储股份,238,0.44499178981937604,0.3563218390804598,0.854679802955665,0.867816091954023,0.8538587848932676,0.06486042692939245,0.5032840722495895,0.40763546798029554,0.659688013136289
SH600792,云煤能源,239,0.0636288998357964,0.05993431855500821,0.3472906403940887,0.1839080459770115,0.3464696223316913,0.08374384236453201,0.5426929392446633,0.23070607553366174,0.6440886699507389
SH600837,海通证券,256,0.735632183908046,0.40311986863711,0.7422003284072249,0.9417077175697866,0.4293924466338259,0.0361247947454844,0.9236453201970444,0.6100164203612479,0.8464696223316913
SH600889,南京化纤,276,0.027093596059113302,0.03366174055829228,0.15188834154351397,0.1839080459770115,0.1510673234811166,0.09359605911330049,0.3981937602627258,0.42610837438423643,0.3497536945812808
SH600898,ST美讯,277,0.04597701149425287,0.005747126436781609,0.22660098522167488,0.1839080459770115,0.2257799671592775,0.08456486042692939,0.8407224958949097,0.15599343185550082,0.6161740558292282
SH600909,华安证券,278,0.3649425287356322,0.4178981937602627,0.4302134646962233,0.22249589490968802,0.4293924466338259,0.0361247947454844,0.9039408866995073,0.5952380952380952,0.8464696223316913
SH600918,中泰证券,279,0.4794745484400657,0.4696223316912972,0.4302134646962233,0.35960591133004927,0.4293924466338259,0.0361247947454844,0.9499178981937603,0.5389983579638752,0.8464696223316913
SH600958,东方证券,284,0.6354679802955665,0.4351395730706076,0.9778325123152709,0.052545155993431854,0.9770114942528736,0.0361247947454844,0.9433497536945813,0.41707717569786534,0.8464696223316913
SH600973,宝胜股份,288,0.024630541871921183,0.021346469622331693,0.7151067323481116,0.1839080459770115,0.7142857142857143,0.09688013136288999,0.9277504105090312,0.1724137931034483,0.7463054187192119
SH600986,浙文互联,292,0.2733990147783251,0.38752052545155996,0.11247947454844007,0.054187192118226604,0.1116584564860427,0.08949096880131363,0.5747126436781609,0.5328407224958949,0.19950738916256158
SH600999,招商证券,297,0.8123973727422004,0.5623973727422004,0.9909688013136289,0.031198686371100164,0.9909688013136289,0.0361247947454844,0.9474548440065681,0.014778325123152709,0.8464696223316913
SH601066,中信建投,305,0.8123973727422004,0.7060755336617406,0.4302134646962233,0.5246305418719212,0.4293924466338259,0.0361247947454844,0.9532019704433498,0.5389983579638752,0.8464696223316913
SH601077,渝农商行,307,0.687192118226601,0.4975369458128079,0.4302134646962233,0.9343185550082101,0.4293924466338259,0.0361247947454844,0.9844006568144499,0.014778325123152709,0.9293924466338259
SH601111,中国国航,310,0.008210180623973728,0.017241379310344827,0.9794745484400657,0.1839080459770115,0.9786535303776683,0.003284072249589491,0.9318555008210181,0.03776683087027915,0.555008210180624
SH601128,常熟银行,312,0.6711822660098522,0.6050903119868637,0.4302134646962233,0.09770114942528736,0.4293924466338259,0.0361247947454844,0.9827586206896551,0.014778325123152709,0.9293924466338259
SH601162,天风证券,316,0.1383415435139573,0.1535303776683087,0.4302134646962233,0.9794745484400657,0.4293924466338259,0.0361247947454844,0.90311986863711,0.7249589490968801,0.8464696223316913
SH601166,兴业银行,317,0.9770114942528736,0.6559934318555009,0.4302134646962233,0.020525451559934318,0.4293924466338259,0.0361247947454844,0.9876847290640394,0.014778325123152709,0.9433497536945813
SH601187,厦门银行,319,0.6711822660098522,0.5402298850574713,0.4302134646962233,0.005747126436781609,0.4293924466338259,0.0361247947454844,0.993431855500821,0.014778325123152709,0.9384236453201971
SH601211,国泰君安,322,0.8760262725779967,0.555008210180624,0.4302134646962233,0.36535303776683087,0.4293924466338259,0.0361247947454844,0.9458128078817734,0.3842364532019704,0.8464696223316913
SH601236,红塔证券,324,0.39614121510673234,0.41625615763546797,0.4302134646962233,0.1174055829228243,0.4293924466338259,0.0361247947454844,0.5673234811165846,0.7922824302134647,0.8464696223316913
SH601288,农业银行,327,0.5907224958949097,0.5492610837438424,0.4302134646962233,0.5041050903119869,0.4293924466338259,0.0361247947454844,0.9860426929392446,0.014778325123152709,0.9339080459770115
SH601318,中国平安,329,0.9901477832512315,0.6642036124794746,0.9991789819376026,0.42528735632183906,0.9991789819376026,0.0361247947454844,0.9712643678160919,0.014778325123152709,0.20361247947454844
SH601319,中国人保,330,0.5024630541871922,0.5377668308702791,0.9975369458128078,0.8702791461412152,0.9975369458128078,0.0361247947454844,0.9343185550082101,0.014778325123152709,0.20361247947454844
SH601328,交通银行,332,0.7746305418719212,0.4909688013136289,0.9983579638752053,0.11247947454844007,0.9983579638752053,0.0361247947454844,0.9852216748768473,0.014778325123152709,0.9339080459770115
SH601333,广深铁路,334,0.046798029556650245,0.04926108374384237,0.35385878489326766,0.1839080459770115,0.3530377668308703,0.008210180623973728,0.2717569786535304,0.11781609195402298,0.23604269293924465
SH601336,新华保险,335,0.9860426929392446,0.7233169129720853,0.9958949096880131,0.9573070607553367,0.9958949096880131,0.0361247947454844,0.9761904761904762,0.014778325123152709,0.20361247947454844
SH601375,中原证券,336,0.17610837438423646,0.19376026272577998,0.4302134646962233,0.06486042692939245,0.4293924466338259,0.0361247947454844,0.9055829228243021,0.4667487684729064,0.8464696223316913
SH601377,兴业证券,337,0.6198686371100164,0.6280788177339901,0.4302134646962233,0.8596059113300493,0.4293924466338259,0.0361247947454844,0.9367816091954023,0.6568144499178982,0.8464696223316913
SH601398,工商银行,339,0.7249589490968801,0.5944170771756979,0.4302134646962233,0.5238095238095238,0.4293924466338259,0.0361247947454844,0.9778325123152709,0.014778325123152709,0.9339080459770115
SH601456,国联证券,340,0.39614121510673234,0.3169129720853859,0.9556650246305419,0.016420361247947456,0.9548440065681445,0.0361247947454844,0.9187192118226601,0.6912972085385879,0.8464696223316913
SH601528,瑞丰银行,341,0.7019704433497537,0.5443349753694581,0.4302134646962233,0.13382594417077176,0.4293924466338259,0.0361247947454844,0.9745484400656814,0.014778325123152709,0.9293924466338259
SH601598,中国外运,343,0.5102627257799671,0.6108374384236454,0.9285714285714286,0.5270935960591133,0.9269293924466339,0.07963875205254516,0.6748768472906403,0.4158456486042693,0.6650246305418719
SH601601,中国太保,345,0.9540229885057471,0.6305418719211823,0.9942528735632183,0.9302134646962233,0.9942528735632183,0.0361247947454844,0.9671592775041051,0.014778325123152709,0.20361247947454844
SH601628,中国人寿,349,0.8916256157635468,0.5747126436781609,1.0,0.9671592775041051,1.0,0.0361247947454844,0.9753694581280788,0.014778325123152709,0.20361247947454844
SH601658,邮储银行,351,0.6609195402298851,0.5459770114942529,0.4302134646962233,0.7389162561576355,0.4293924466338259,0.0361247947454844,0.9950738916256158,0.014778325123152709,0.9339080459770115
SH601688,华泰证券,354,0.84688013136289,0.49261083743842365,0.4302134646962233,0.03694581280788178,0.4293924466338259,0.0361247947454844,0.9482758620689655,0.3620689655172414,0.8464696223316913
SH601696,中银证券,355,0.38834154351395733,0.30295566502463056,0.4302134646962233,0.9704433497536946,0.4293924466338259,0.0361247947454844,0.9178981937602627,0.7947454844006568,0.8464696223316913
SH601788,光大证券,359,0.6301313628899836,0.30623973727422005,0.9663382594417077,0.0812807881773399,0.9663382594417077,0.0361247947454844,0.9211822660098522,0.7315270935960592,0.8464696223316913
SH601818,光大银行,364,0.6231527093596059,0.4720853858784893,0.4302134646962233,0.04597701149425287,0.4293924466338259,0.0361247947454844,0.986863711001642,0.014778325123152709,0.9433497536945813
SH601878,浙商证券,373,0.5545977011494253,0.5262725779967159,0.4302134646962233,0.3973727422003284,0.4293924466338259,0.0361247947454844,0.9466338259441708,0.7151067323481116,0.8464696223316913
SH601881,中国银河,375,0.7311165845648604,0.6042692939244664,0.4302134646962233,0.9548440065681445,0.4293924466338259,0.0361247947454844,0.9523809523809523,0.3374384236453202,0.8464696223316913
SH601901,方正证券,380,0.2733990147783251,0.22742200328407225,0.4302134646962233,0.9720853858784894,0.4293924466338259,0.0361247947454844,0.9220032840722496,0.40927750410509034,0.8464696223316913
SH601916,浙商银行,382,0.5344827586206896,0.4318555008210181,0.9901477832512315,0.040229885057471264,0.9901477832512315,0.0361247947454844,0.9926108374384236,0.014778325123152709,0.9433497536945813
SH601939,建设银行,384,0.7951559934318555,0.632183908045977,0.4302134646962233,0.6691297208538588,0.4293924466338259,0.0361247947454844,0.9811165845648604,0.014778325123152709,0.9339080459770115
SH601963,重庆银行,385,0.8185550082101807,0.5615763546798029,0.8842364532019704,0.5139573070607554,0.8817733990147784,0.0361247947454844,0.9901477832512315,0.014778325123152709,0.9384236453201971
SH601988,中国银行,388,0.6174055829228243,0.5246305418719212,0.0008210180623973727,0.9195402298850575,0.0008210180623973727,0.0361247947454844,0.9794745484400657,0.014778325123152709,0.9339080459770115
SH601991,大唐发电,389,0.023809523809523808,0.030377668308702793,0.031198686371100164,0.1839080459770115,0.958128078817734,0.009852216748768473,0.9105090311986864,0.047619047619047616,0.7003284072249589
SH601995,中金公司,391,0.9236453201970444,0.7044334975369458,0.4302134646962233,0.8973727422003284,0.4293924466338259,0.0361247947454844,0.9638752052545156,0.5537766830870279,0.8464696223316913
SH601998,中信银行,393,0.7660098522167488,0.4876847290640394,0.9967159277504105,0.06814449917898194,0.9967159277504105,0.0361247947454844,0.9893267651888341,0.014778325123152709,0.9433497536945813
SH603093,南华期货,404,0.44417077175697867,0.4458128078817734,0.4302134646962233,0.9909688013136289,0.4293924466338259,0.0361247947454844,0.9737274220032841,0.014778325123152709,0.07019704433497537
SH603099,长白山,405,0.04351395730706076,0.04597701149425287,0.39408866995073893,0.1839080459770115,0.39326765188834156,0.005747126436781609,0.054187192118226604,0.8070607553366174,0.548440065681445
SH603527,众源新材,446,0.5435139573070608,0.7011494252873564,0.29310344827586204,0.13793103448275862,0.2922824302134647,0.07881773399014778,0.5320197044334976,0.5681444991789819,0.45648604269293924
SH603897,长城科技,481,0.8998357963875205,0.7397372742200329,0.5697865353037767,0.08045977011494253,0.5689655172413793,0.09113300492610837,0.4351395730706076,0.6354679802955665,0.7463054187192119
SH603967,中创物流,491,0.6609195402298851,0.5328407224958949,0.33825944170771755,0.2602627257799672,0.3374384236453202,0.07307060755336617,0.5164203612479474,0.4729064039408867,0.6650246305418719
SH603996,*ST中新,493,0.0049261083743842365,0.06896551724137931,0.625615763546798,0.1839080459770115,0.6247947454844006,0.0008210180623973727,0.9991789819376026,0.030377668308702793,0.07019704433497537
SH605050,福然德,498,0.6609195402298851,0.5853858784893268,0.674055829228243,0.22742200328407225,0.6732348111658456,0.08620689655172414,0.6165845648604269,0.5537766830870279,0.6625615763546798
SZ000001,平安银行,612,0.8846469622331691,0.4917898193760263,0.4302134646962233,0.018883415435139574,0.4293924466338259,0.0361247947454844,0.9885057471264368,0.014778325123152709,0.9433497536945813
SZ000016,深康佳A,617,0.4084564860426929,0.5435139573070608,0.010673234811165846,0.36288998357963875,0.010673234811165846,0.07142857142857142,0.9121510673234812,0.13054187192118227,0.07019704433497537
SZ000034,神州数码,621,0.40229885057471265,0.22085385878489328,0.0812807881773399,0.11576354679802955,0.08045977011494253,0.07060755336617405,0.9564860426929392,0.18883415435139572,0.8041871921182266
SZ000037,深南电A,623,0.017241379310344827,0.0180623973727422,0.2569786535303777,0.1839080459770115,0.2561576354679803,0.0049261083743842365,0.5139573070607554,0.5221674876847291,0.7032019704433498
SZ000060,中金岭南,631,0.3649425287356322,0.4671592775041051,0.030377668308702793,0.674055829228243,0.029556650246305417,0.09195402298850575,0.6206896551724138,0.26354679802955666,0.4523809523809524
SZ000159,国际实业,638,0.06896551724137931,0.060755336617405585,0.4302134646962233,0.1839080459770115,0.4293924466338259,0.0361247947454844,0.8366174055829229,0.014778325123152709,0.7750410509031199
SZ000166,申万宏源,639,0.4133825944170772,0.5320197044334976,0.4302134646962233,0.025451559934318555,0.4293924466338259,0.0361247947454844,0.951559934318555,0.4630541871921182,0.8464696223316913
SZ000505,京粮控股,651,0.32717569786535305,0.3620689655172414,0.5246305418719212,0.8686371100164204,0.5238095238095238,0.09523809523809523,0.5467980295566502,0.4293924466338259,0.2660098522167488
SZ000626,远大控股,681,0.4614121510673235,0.4014778325123153,0.8571428571428571,0.8825944170771757,0.8563218390804598,0.06403940886699508,0.7758620689655172,0.48440065681444994,0.861247947454844
SZ000637,茂化实华,684,0.21839080459770116,0.4220032840722496,0.1412151067323481,0.3669950738916256,0.14039408866995073,0.08538587848932677,0.7807881773399015,0.2233169129720854,0.7738095238095238
SZ000712,锦龙股份,693,0.0451559934318555,0.047619047619047616,0.4302134646962233,0.1839080459770115,0.4293924466338259,0.0361247947454844,0.9170771756978654,0.014778325123152709,0.8464696223316913
SZ000728,国元证券,697,0.46921182266009853,0.29310344827586204,0.4302134646962233,0.09852216748768473,0.4293924466338259,0.0361247947454844,0.8899835796387521,0.24302134646962234,0.8464696223316913
SZ000750,国海证券,700,0.201559934318555,0.20935960591133004,0.4302134646962233,0.5410509031198686,0.4293924466338259,0.0361247947454844,0.9137931034482759,0.277504105090312,0.8464696223316913
SZ000751,锌业股份,701,0.21839080459770116,0.3949096880131363,0.7668308702791461,0.5870279146141215,0.7651888341543513,0.0722495894909688,0.8316912972085386,0.18719211822660098,0.4523809523809524
SZ000776,广发证券,706,0.8386699507389163,0.5574712643678161,0.4302134646962233,0.05008210180623974,0.4293924466338259,0.0361247947454844,0.9384236453201971,0.5426929392446633,0.8464696223316913
SZ000798,中水渔业,711,0.03694581280788178,0.027093596059113302,0.48111658456486045,0.1839080459770115,0.4802955665024631,0.004105090311986864,0.5361247947454844,0.08292282430213464,0.07019704433497537
SZ000856,冀东装备,723,0.15845648604269294,0.27832512315270935,0.2676518883415435,0.10509031198686371,0.26683087027914615,0.09277504105090312,0.9392446633825944,0.1962233169129721,0.14490968801313628
SZ000878,云南铜业,729,0.41707717569786534,0.3768472906403941,0.922824302134647,0.9137931034482759,0.9211822660098522,0.07635467980295567,0.8497536945812808,0.4975369458128079,0.45648604269293924
SZ000905,厦门港务,739,0.4178981937602627,0.31773399014778325,0.8021346469622331,0.896551724137931,0.8013136288998358,0.06814449917898194,0.7266009852216748,0.13382594417077176,0.6297208538587848
SZ000927,中国铁物,744,0.22085385878489328,0.6929392446633826,0.6009852216748769,0.26354679802955666,0.6001642036124795,0.0812807881773399,0.8825944170771757,0.29064039408866993,0.6666666666666666
SZ000972,*ST中基,753,0.047619047619047616,0.0024630541871921183,0.44991789819376027,0.1839080459770115,0.4490968801313629,0.08866995073891626,0.9679802955665024,0.10426929392446634,0.2639573070607553
SZ000978,桂林旅游,755,0.021346469622331693,0.023809523809523808,0.32594417077175697,0.1839080459770115,0.3251231527093596,0.006568144499178982,0.7315270935960592,0.04433497536945813,0.548440065681445
SZ000987,越秀金控,757,0.5977011494252874,0.5287356321839081,0.9737274220032841,0.05090311986863711,0.9729064039408867,0.0361247947454844,0.9261083743842364,0.41461412151067323,0.20935960591133004
SZ002237,恒邦股份,821,0.4376026272577997,0.28735632183908044,0.180623973727422,0.5451559934318555,0.17980295566502463,0.08292282430213464,0.7848932676518884,0.34441707717569786,0.8596059113300493
SZ002300,太阳电缆,839,0.29802955665024633,0.49835796387520526,0.5008210180623974,0.5197044334975369,0.5,0.07799671592775041,0.7479474548440066,0.44170771756978655,0.7463054187192119
SZ002379,宏创控股,857,0.05172413793103448,0.0451559934318555,0.5656814449917899,0.1839080459770115,0.5648604269293924,0.06568144499178982,0.6962233169129721,0.21921182266009853,0.46469622331691296
SZ002416,爱施德,867,0.6416256157635468,0.8078817733990148,0.029556650246305417,0.03776683087027915,0.028735632183908046,0.06978653530377668,0.7889983579638752,0.39408866995073893,0.9667487684729064
SZ002490,山东墨龙,889,0.02586206896551724,0.019704433497536946,0.5443349753694581,0.1839080459770115,0.5435139573070608,0.090311986863711,0.8776683087027914,0.06978653530377668,0.1592775041050903
SZ002628,成都路桥,918,0.16748768472906403,0.1510673234811166,0.15024630541871922,0.028735632183908046,0.14942528735632185,0.0960591133004926,0.812807881773399,0.27216748768472904,0.5057471264367817
SZ002709,天赐材料,938,0.06896551724137931,0.06896551724137931,0.4302134646962233,0.1839080459770115,0.8004926108374384,0.0361247947454844,0.0012315270935960591,0.014778325123152709,0.7294745484400657
SZ002797,第一创业,950,0.23029556650246305,0.2536945812807882,0.4302134646962233,0.7101806239737274,0.4293924466338259,0.0361247947454844,0.8390804597701149,0.5870279146141215,0.8464696223316913
SZ002807,江阴银行,952,0.5591133004926109,0.5213464696223317,0.4302134646962233,0.9154351395730707,0.4293924466338259,0.0361247947454844,0.9819376026272578,0.014778325123152709,0.9293924466338259
SZ002839,张家港行,959,0.6301313628899836,0.5270935960591133,0.4302134646962233,0.23891625615763548,0.4293924466338259,0.0361247947454844,0.9786535303776683,0.014778325123152709,0.9293924466338259
SZ002928,华夏航空,975,0.04926108374384237,0.053366174055829226,0.11083743842364532,0.1839080459770115,0.11001642036124795,0.08045977011494253,0.9285714285714286,0.11658456486042693,0.555008210180624
SZ002936,郑州银行,976,0.3649425287356322,0.3054187192118227,0.4302134646962233,0.004105090311986864,0.4293924466338259,0.0361247947454844,0.9720853858784894,0.014778325123152709,0.9384236453201971
SZ002945,华林证券,980,0.23029556650246305,0.3916256157635468,0.4302134646962233,0.003284072249589491,0.4293924466338259,0.0361247947454844,0.8793103448275862,0.4667487684729064,0.8464696223316913
SZ002948,青岛银行,982,0.5147783251231527,0.47372742200328405,0.9022988505747126,0.5623973727422004,0.9006568144499179,0.0361247947454844,0.9942528735632183,0.014778325123152709,0.9384236453201971
SZ002961,瑞达期货,984,0.7836617405582923,0.9285714285714286,0.4302134646962233,0.0960591133004926,0.4293924466338259,0.0361247947454844,0.9630541871921182,0.014778325123152709,0.07019704433497537
SZ002966,苏州银行,985,0.7179802955665024,0.5139573070607554,0.4302134646962233,0.048440065681444995,0.4293924466338259,0.0361247947454844,0.9917898193760263,0.014778325123152709,0.9384236453201971
SZ002996,顺博合金,992,0.6609195402298851,0.8169129720853858,0.07307060755336617,0.0451559934318555,0.0722495894909688,0.08784893267651889,0.6839080459770115,0.4614121510673235,0.46469622331691296
SZ300125,聆达股份,1028,0.0361247947454844,0.03694581280788178,0.12151067323481117,0.1839080459770115,0.11986863711001643,0.06732348111658457,0.8850574712643678,0.1330049261083744,0.7126436781609196
SZ300374,中铁装配,1069,0.004105090311986864,0.015599343185550082,0.2848932676518883,0.1839080459770115,0.28407224958949095,0.0016420361247947454,0.8095238095238095,0.09359605911330049,0.4938423645320197
